date,month_id,scheme,ev_fallback,home_team,away_team,y_true,selected_set,p_selected,ev_selected,score,stake_total,stake_split,hit,profit,stoploss,bankroll,martingale_level
2015-02-01,2015-02,EV,0,HOME,AWAY,3,"(1, 2)",0.46521036680976696,0.3324954077908324,0.3324954077908324,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-100.0,1
2015-02-01,2015-02,EV,0,HOME,AWAY,4,"(1, 2)",0.46521036680976696,0.28057460792367106,0.28057460792367106,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-400.0,2
2015-02-02,2015-02,EV,0,HOME,AWAY,5,"(1, 2)",0.46521036680976696,0.3582481245249447,0.3582481245249447,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-1300.0,3
2015-02-04,2015-02,EV,0,HOME,AWAY,3,"(1, 2)",0.46521036680976696,0.43633700752515536,0.43633700752515536,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-4000.0,4
2015-02-04,2015-02,EV,0,HOME,AWAY,2,"(1, 2)",0.46521036680976696,0.423045282759162,0.423045282759162,8100,"{1: 4050.0, 2: 4050.0}",1,10529.999999999998,0,6529.999999999998,0
2015-02-05,2015-02,EV,0,HOME,AWAY,3,"(1, 2)",0.46521036680976696,0.34537176615788856,0.34537176615788856,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,6429.999999999998,1
2015-02-08,2015-02,EV,0,HOME,AWAY,4,"(1, 2)",0.46521036680976696,0.423045282759162,0.423045282759162,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,6129.999999999998,2
2015-02-10,2015-02,EV,0,HOME,AWAY,7,"(1, 2)",0.46521036680976696,0.28057460792367106,0.28057460792367106,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,5229.999999999998,3
2015-02-12,2015-02,EV,0,HOME,AWAY,4,"(1, 2)",0.46521036680976696,0.3324954077908324,0.3324954077908324,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,2529.999999999998,4
2015-02-14,2015-02,EV,0,HOME,AWAY,7,"(1, 2)",0.46521036680976696,0.3389335869743606,0.3389335869743606,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-5570.000000000002,5
2015-02-15,2015-02,EV,0,HOME,AWAY,2,"(1, 2)",0.46521036680976696,0.7590766994994311,0.7590766994994311,24300,"{1: 12150.0, 2: 12150.0}",1,48600.0,0,43030.0,0
2015-02-16,2015-02,EV,0,HOME,AWAY,5,"(1, 2)",0.46521036680976696,1.1152533865881593,1.1152533865881593,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,42930.0,1
2015-02-28,2015-02,EV,0,HOME,AWAY,5,"(1, 2)",0.46521036680976696,0.423045282759162,0.423045282759162,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,42630.0,2
2015-02-28,2015-02,EV,0,HOME,AWAY,3,"(1, 2)",0.46521036680976696,0.28057460792367106,0.28057460792367106,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,41730.0,3
2015-02-28,2015-02,EV,0,HOME,AWAY,5,"(1, 2)",0.46521036680976696,0.26769824955661514,0.26769824955661514,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,39030.0,4
2015-02-28,2015-02,EV,0,HOME,AWAY,3,"(1, 2)",0.46521036680976696,0.26769824955661514,0.26769824955661514,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,30930.0,5
2015-03-02,2015-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4468056497752383,0.3094280296684575,0.3094280296684575,24300,"{1: 12150.0, 2: 12150.0}",1,29160.000000000007,0,60090.00000000001,0
2015-03-03,2015-03,EV,0,HOME,AWAY,6,"(1, 2)",0.4468056497752383,0.29766101064765893,0.29766101064765893,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,59990.00000000001,1
2015-03-05,2015-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4468056497752383,0.9251135466324607,0.9251135466324607,300,"{1: 150.0, 2: 150.0}",1,600.0,0,60590.00000000001,0
2015-03-07,2015-03,EV,0,HOME,AWAY,5,"(1, 2)",0.4468056497752383,0.358981066290204,0.358981066290204,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,60490.00000000001,1
2015-03-08,2015-03,EV,0,HOME,AWAY,7,"(1, 2)",0.4468056497752383,1.2459658044045376,1.2459658044045376,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,60190.00000000001,2
2015-03-10,2015-03,EV,0,HOME,AWAY,1,"(1, 2)",0.4468056497752383,0.28506567144734296,0.28506567144734296,900,"{1: 450.0, 2: 450.0}",1,2475.0,0,62665.00000000001,0
2015-03-11,2015-03,EV,0,HOME,AWAY,7,"(1, 2)",0.4468056497752383,0.33461870806908944,0.33461870806908944,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,62565.00000000001,1
2015-03-15,2015-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4468056497752383,0.3778740750906784,0.3778740750906784,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,62265.00000000001,2
2015-03-16,2015-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4468056497752383,0.9880902426340414,0.9880902426340414,900,"{1: 450.0, 2: 450.0}",1,2025.0,0,64290.00000000001,0
2015-03-17,2015-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4468056497752383,1.2459658044045376,1.2459658044045376,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,64190.00000000001,1
2015-03-17,2015-03,EV,0,HOME,AWAY,7,"(1, 2)",0.4468056497752383,0.358981066290204,0.358981066290204,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,63890.00000000001,2
2015-03-23,2015-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4468056497752383,0.29766101064765893,0.29766101064765893,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,62990.00000000001,3
2015-03-28,2015-03,EV,0,HOME,AWAY,6,"(1, 2)",0.4468056497752383,1.5353297141758242,1.5353297141758242,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,60290.00000000001,4
2015-03-29,2015-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4468056497752383,0.3102563498479751,0.3102563498479751,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,52190.00000000001,5
2015-03-29,2015-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4468056497752383,0.3102563498479751,0.3102563498479751,24300,"{1: 12150.0, 2: 12150.0}",1,31589.999999999993,0,83780.0,0
2015-03-30,2015-03,EV,0,HOME,AWAY,7,"(1, 2)",0.4468056497752383,2.4663981394912637,2.4663981394912637,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,83680.0,1
2015-04-05,2015-04,EV,0,HOME,AWAY,7,"(1, 2)",0.4721329001992603,0.7992091602188025,0.7992091602188025,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,83380.0,2
2015-04-09,2015-04,EV,0,HOME,AWAY,4,"(1, 2)",0.4721329001992603,1.3968188221827313,1.3968188221827313,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,82480.0,3
2015-04-09,2015-04,EV,0,HOME,AWAY,2,"(1, 2)",0.4721329001992603,0.6977643884192319,0.6977643884192319,2700,"{1: 1350.0, 2: 1350.0}",1,4455.0,0,86935.0,0
2015-04-11,2015-04,EV,0,HOME,AWAY,3,"(1, 2)",0.4721329001992603,0.7237104306824347,0.7237104306824347,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,86835.0,1
2015-04-11,2015-04,EV,0,HOME,AWAY,3,"(1, 2)",0.4721329001992603,0.4279893506251953,0.4279893506251953,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,86535.0,2
2015-04-18,2015-04,EV,0,HOME,AWAY,6,"(1, 2)",0.4721329001992603,0.387794252364988,0.387794252364988,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,85635.0,3
2015-04-18,2015-04,EV,0,HOME,AWAY,2,"(1, 2)",0.4721329001992603,0.387794252364988,0.387794252364988,2700,"{1: 1350.0, 2: 1350.0}",1,3442.5,0,89077.5,0
2015-04-19,2015-04,EV,0,HOME,AWAY,3,"(1, 2)",0.4721329001992603,0.6977643884192319,0.6977643884192319,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,88977.5,1
2015-04-19,2015-04,EV,0,HOME,AWAY,4,"(1, 2)",0.4721329001992603,0.5135900228460071,0.5135900228460071,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,88677.5,2
2015-04-19,2015-04,EV,0,HOME,AWAY,1,"(1, 2)",0.4721329001992603,0.4604219034541983,0.4604219034541983,900,"{1: 450.0, 2: 450.0}",1,2700.0,0,91377.5,0
2015-04-19,2015-04,EV,0,HOME,AWAY,5,"(1, 2)",0.4721329001992603,0.4344758611909958,0.4344758611909958,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,91277.5,1
2015-04-19,2015-04,EV,0,HOME,AWAY,3,"(1, 2)",0.4721329001992603,0.38130774179918725,0.38130774179918725,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,90977.5,2
2015-04-22,2015-04,EV,0,HOME,AWAY,4,"(1, 2)",0.4721329001992603,0.5265630439776081,0.5265630439776081,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,90077.5,3
2015-04-25,2015-04,EV,0,HOME,AWAY,2,"(1, 2)",0.4721329001992603,0.4604219034541983,0.4604219034541983,2700,"{1: 1350.0, 2: 1350.0}",1,3645.0,0,93722.5,0
2015-04-29,2015-04,EV,0,HOME,AWAY,6,"(1, 2)",0.4721329001992603,1.568020166624355,1.568020166624355,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,93622.5,1
2015-04-30,2015-04,EV,0,HOME,AWAY,3,"(1, 2)",0.4721329001992603,1.0129450001738731,1.0129450001738731,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,93322.5,2
2015-05-02,2015-05,EV,0,HOME,AWAY,3,"(1, 2)",0.4033203977611578,0.2887464511070039,0.2887464511070039,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,92422.5,3
2015-05-02,2015-05,EV,0,HOME,AWAY,3,"(1, 2)",0.4033203977611578,0.276930750013173,0.276930750013173,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,89722.5,4
2015-05-10,2015-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4033203977611578,0.7700588264062409,0.7700588264062409,8100,"{1: 4050.0, 2: 4050.0}",1,18225.0,0,107947.5,0
2015-05-10,2015-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4033203977611578,0.7109803209370857,0.7109803209370857,100,"{1: 50.0, 2: 50.0}",1,200.0,0,108147.5,0
2015-05-10,2015-05,EV,0,HOME,AWAY,3,"(1, 2)",0.4033203977611578,0.37776084945346255,0.37776084945346255,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,108047.5,1
2015-05-10,2015-05,EV,0,HOME,AWAY,4,"(1, 2)",0.4033203977611578,0.3304980450781385,0.3304980450781385,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,107747.5,2
2015-05-17,2015-05,EV,0,HOME,AWAY,6,"(1, 2)",0.4033203977611578,0.42542029397151215,0.42542029397151215,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,106847.5,3
2015-05-17,2015-05,EV,0,HOME,AWAY,3,"(1, 2)",0.4033203977611578,0.2946543016539196,0.2946543016539196,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,104147.5,4
2015-05-17,2015-05,EV,0,HOME,AWAY,6,"(1, 2)",0.4033203977611578,0.276930750013173,0.276930750013173,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,96047.5,5
2015-05-23,2015-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4033203977611578,0.3423137461719694,0.3423137461719694,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,71747.5,6
2015-05-23,2015-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4033203977611578,0.276930750013173,0.276930750013173,72900,"{1: 36450.0, 2: 36450.0}",1,102060.0,0,173807.5,0
2015-05-23,2015-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4033203977611578,0.276930750013173,0.276930750013173,100,"{1: 50.0, 2: 50.0}",1,140.0,0,173947.5,0
2015-05-24,2015-05,EV,0,HOME,AWAY,7,"(1, 2)",0.4033203977611578,0.9961437077599333,0.9961437077599333,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,173847.5,1
2015-05-24,2015-05,EV,0,HOME,AWAY,4,"(1, 2)",0.4033203977611578,0.44629609095707945,0.44629609095707945,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,173547.5,2
2015-05-24,2015-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4033203977611578,0.3304980450781385,0.3304980450781385,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,172647.5,3
2015-05-31,2015-05,EV,0,HOME,AWAY,7,"(1, 2)",0.4033203977611578,0.2887464511070039,0.2887464511070039,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,169947.5,4
2015-06-01,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,7.329071753039516,7.329071753039516,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,161847.5,5
2015-06-01,2015-06,EV,0,HOME,AWAY,2,"(1, 2)",0.4388461134176155,0.48871198280643124,0.48871198280643124,24300,"{1: 12150.0, 2: 12150.0}",1,37664.99999999999,0,199512.5,0
2015-06-04,2015-06,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,3.0548243481653543,3.0548243481653543,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,199412.5,1
2015-06-04,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,0.4039284302249935,0.4039284302249935,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,199112.5,2
2015-06-07,2015-06,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,1.892782587798191,1.892782587798191,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,198212.5,3
2015-06-07,2015-06,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,0.5361035717284199,0.5361035717284199,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,195512.5,4
2015-06-08,2015-06,EV,0,HOME,AWAY,4,"(1, 2)",0.4388461134176155,4.157152706490812,4.157152706490812,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,187412.5,5
2015-06-08,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,2.206988822350976,2.206988822350976,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,163112.5,6
2015-06-13,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,0.6832070637422731,0.6832070637422731,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,90212.5,7
2015-06-14,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,4.341505987397348,4.341505987397348,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-128487.5,0
2015-06-16,2015-06,EV,0,HOME,AWAY,6,"(1, 2)",0.4388461134176155,9.598654946513555,9.598654946513555,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-128587.5,1
2015-06-16,2015-06,EV,0,HOME,AWAY,4,"(1, 2)",0.4388461134176155,8.052267399989063,8.052267399989063,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-128887.5,2
2015-06-16,2015-06,EV,0,HOME,AWAY,4,"(1, 2)",0.4388461134176155,2.7704748146334217,2.7704748146334217,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-129787.5,3
2015-06-16,2015-06,EV,0,HOME,AWAY,0,"(1, 2)",0.4388461134176155,0.9475573467491261,0.9475573467491261,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-132487.5,4
2015-06-17,2015-06,EV,0,HOME,AWAY,1,"(1, 2)",0.4388461134176155,6.730515984954798,6.730515984954798,8100,"{1: 4050.0, 2: 4050.0}",1,194400.0,0,61912.5,0
2015-06-25,2015-06,EV,0,HOME,AWAY,7,"(1, 2)",0.4388461134176155,0.7430626405507448,0.7430626405507448,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,61812.5,1
2015-07-03,2015-07,EV,0,HOME,AWAY,3,"(1, 2)",0.4423874920057396,0.6859665611819608,0.6859665611819608,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,61512.5,2
2015-07-03,2015-07,EV,0,HOME,AWAY,2,"(1, 2)",0.4423874920057396,0.3917452920952802,0.3917452920952802,900,"{1: 450.0, 2: 450.0}",1,1169.9999999999998,0,62682.5,0
2015-07-07,2015-07,EV,0,HOME,AWAY,6,"(1, 2)",0.4423874920057396,0.477295931818299,0.477295931818299,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,62582.5,1
2015-07-09,2015-07,EV,0,HOME,AWAY,7,"(1, 2)",0.4423874920057396,1.887753926937683,1.887753926937683,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,62282.5,2
2015-07-10,2015-07,EV,0,HOME,AWAY,1,"(1, 2)",0.4423874920057396,1.220094279295615,1.220094279295615,900,"{1: 450.0, 2: 450.0}",1,5400.0,0,67682.5,0
2015-07-14,2015-07,EV,0,HOME,AWAY,4,"(1, 2)",0.4423874920057396,0.2928558538063615,0.2928558538063615,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,67582.5,1
2015-07-15,2015-07,EV,0,HOME,AWAY,4,"(1, 2)",0.4423874920057396,1.0615161164887859,1.0615161164887859,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,67282.5,2
2015-07-17,2015-07,EV,0,HOME,AWAY,2,"(1, 2)",0.4423874920057396,0.9655535368779962,0.9655535368779962,900,"{1: 450.0, 2: 450.0}",1,2025.0,0,69307.5,0
2015-07-17,2015-07,EV,0,HOME,AWAY,1,"(1, 2)",0.4423874920057396,0.41679152537369624,0.41679152537369624,100,"{1: 50.0, 2: 50.0}",1,325.0,0,69632.5,0
2015-07-17,2015-07,EV,0,HOME,AWAY,1,"(1, 2)",0.4423874920057396,0.33124088565067744,0.33124088565067744,100,"{1: 50.0, 2: 50.0}",1,300.0,0,69932.5,0
2015-07-18,2015-07,EV,0,HOME,AWAY,2,"(1, 2)",0.4423874920057396,0.34376400228988535,0.34376400228988535,100,"{1: 50.0, 2: 50.0}",1,129.99999999999997,0,70062.5,0
2015-07-19,2015-07,EV,0,HOME,AWAY,6,"(1, 2)",0.4423874920057396,0.4898190484575071,0.4898190484575071,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,69962.5,1
2015-07-19,2015-07,EV,0,HOME,AWAY,3,"(1, 2)",0.4423874920057396,0.3562871189290935,0.3562871189290935,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,69662.5,2
2015-07-23,2015-07,EV,0,HOME,AWAY,0,"(1, 2)",0.4423874920057396,0.587892804819734,0.587892804819734,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,68762.5,3
2015-07-24,2015-07,EV,0,HOME,AWAY,2,"(1, 2)",0.4423874920057396,0.8528454871251236,0.8528454871251236,2700,"{1: 1350.0, 2: 1350.0}",1,4859.999999999999,0,73622.5,0
2015-07-27,2015-07,EV,0,HOME,AWAY,3,"(1, 2)",0.4423874920057396,0.2832595958452826,0.2832595958452826,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,73522.5,1
2015-08-03,2015-08,EV,0,HOME,AWAY,5,"(1, 2)",0.45209206955253334,0.37726796995515444,0.37726796995515444,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,73222.5,2
2015-08-05,2015-08,EV,0,HOME,AWAY,7,"(1, 2)",0.45209206955253334,0.38994739078618323,0.38994739078618323,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,72322.5,3
2015-08-05,2015-08,EV,0,HOME,AWAY,2,"(1, 2)",0.45209206955253334,0.3149626358911364,0.3149626358911364,2700,"{1: 1350.0, 2: 1350.0}",1,3375.0,0,75697.5,0
2015-08-07,2015-08,EV,0,HOME,AWAY,5,"(1, 2)",0.45209206955253334,0.4902909873432879,0.4902909873432879,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,75597.5,1
2015-08-09,2015-08,EV,0,HOME,AWAY,4,"(1, 2)",0.45209206955253334,3.7968407731007545,3.7968407731007545,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,75297.5,2
2015-08-14,2015-08,EV,0,HOME,AWAY,4,"(1, 2)",0.45209206955253334,0.6402604971333816,0.6402604971333816,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,74397.5,3
2015-08-15,2015-08,EV,0,HOME,AWAY,5,"(1, 2)",0.45209206955253334,0.5272374797452484,0.5272374797452484,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,71697.5,4
2015-08-16,2015-08,EV,0,HOME,AWAY,2,"(1, 2)",0.45209206955253334,0.3149626358911364,0.3149626358911364,8100,"{1: 4050.0, 2: 4050.0}",1,10125.0,0,81822.5,0
2015-08-17,2015-08,EV,0,HOME,AWAY,2,"(1, 2)",0.45209206955253334,0.4522527248502013,0.4522527248502013,100,"{1: 50.0, 2: 50.0}",1,140.0,0,81962.5,0
2015-08-18,2015-08,EV,0,HOME,AWAY,2,"(1, 2)",0.45209206955253334,0.42164594286375534,0.42164594286375534,100,"{1: 50.0, 2: 50.0}",1,147.5,0,82110.0,0
2015-08-19,2015-08,EV,0,HOME,AWAY,3,"(1, 2)",0.45209206955253334,0.4966306977588024,0.4966306977588024,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,82010.0,1
2015-08-24,2015-08,EV,0,HOME,AWAY,1,"(1, 2)",0.45209206955253334,0.8271764993254362,0.8271764993254362,300,"{1: 150.0, 2: 150.0}",1,1350.0,0,83360.0,0
2015-08-27,2015-08,EV,0,HOME,AWAY,5,"(1, 2)",0.45209206955253334,0.3149626358911364,0.3149626358911364,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,83260.0,1
2015-08-28,2015-08,EV,0,HOME,AWAY,7,"(1, 2)",0.45209206955253334,0.8335162097409505,0.8335162097409505,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,82960.0,2
2015-08-30,2015-08,EV,0,HOME,AWAY,5,"(1, 2)",0.45209206955253334,0.552596321407306,0.552596321407306,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,82060.0,3
2015-08-30,2015-08,EV,0,HOME,AWAY,1,"(1, 2)",0.45209206955253334,0.38994739078618323,0.38994739078618323,2700,"{1: 1350.0, 2: 1350.0}",1,8100.0,0,90160.0,0
2015-09-01,2015-09,EV,0,HOME,AWAY,5,"(1, 2)",0.41663987394320123,0.44796594676758916,0.44796594676758916,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,90060.0,1
2015-09-03,2015-09,EV,0,HOME,AWAY,6,"(1, 2)",0.41663987394320123,1.0112402747684026,1.0112402747684026,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,89760.0,2
2015-09-03,2015-09,EV,0,HOME,AWAY,5,"(1, 2)",0.41663987394320123,1.0112402747684026,1.0112402747684026,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,88860.0,3
2015-09-03,2015-09,EV,0,HOME,AWAY,7,"(1, 2)",0.41663987394320123,0.34827467093606934,0.34827467093606934,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,86160.0,4
2015-09-05,2015-09,EV,0,HOME,AWAY,4,"(1, 2)",0.41663987394320123,1.2468323801448031,1.2468323801448031,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,78060.0,5
2015-09-06,2015-09,EV,0,HOME,AWAY,6,"(1, 2)",0.41663987394320123,2.342976401812405,2.342976401812405,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,53760.0,6
2015-09-07,2015-09,EV,0,HOME,AWAY,3,"(1, 2)",0.41663987394320123,0.8359974255809366,0.8359974255809366,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-19140.0,7
2015-09-08,2015-09,EV,0,HOME,AWAY,7,"(1, 2)",0.41663987394320123,3.7019846972612065,3.7019846972612065,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-237840.0,0
2015-09-08,2015-09,EV,0,HOME,AWAY,6,"(1, 2)",0.41663987394320123,0.4886441931352299,0.4886441931352299,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-237940.0,1
2015-09-08,2015-09,EV,0,HOME,AWAY,3,"(1, 2)",0.41663987394320123,0.39655407588721614,0.39655407588721614,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-238240.0,2
2015-09-19,2015-09,EV,0,HOME,AWAY,1,"(1, 2)",0.41663987394320123,0.7756481693920028,0.7756481693920028,900,"{1: 450.0, 2: 450.0}",1,4500.0,0,-233740.0,0
2015-09-21,2015-09,EV,0,HOME,AWAY,5,"(1, 2)",0.41663987394320123,0.7756481693920028,0.7756481693920028,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-233840.0,1
2015-09-24,2015-09,EV,0,HOME,AWAY,2,"(1, 2)",0.41663987394320123,0.47210564924316256,0.47210564924316256,300,"{1: 150.0, 2: 150.0}",1,495.0,0,-233345.0,0
2015-09-24,2015-09,EV,0,HOME,AWAY,2,"(1, 2)",0.41663987394320123,0.38001553199514904,0.38001553199514904,100,"{1: 50.0, 2: 50.0}",1,145.00000000000003,0,-233200.0,0
2015-09-26,2015-09,EV,0,HOME,AWAY,3,"(1, 2)",0.41663987394320123,0.5762656177289629,0.5762656177289629,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-233300.0,1
2015-09-29,2015-09,EV,0,HOME,AWAY,5,"(1, 2)",0.41663987394320123,0.38001553199514904,0.38001553199514904,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-233600.0,2
2015-10-09,2015-10,EV,0,HOME,AWAY,4,"(1, 2)",0.4246412272955734,0.7857921676554289,0.7857921676554289,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-234500.0,3
2015-10-10,2015-10,EV,0,HOME,AWAY,7,"(1, 2)",0.4246412272955734,2.9903653333550055,2.9903653333550055,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-237200.0,4
2015-10-10,2015-10,EV,0,HOME,AWAY,4,"(1, 2)",0.4246412272955734,0.6796318608315355,0.6796318608315355,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-245300.0,5
2015-10-11,2015-10,EV,0,HOME,AWAY,5,"(1, 2)",0.4246412272955734,0.4833141809087942,0.4833141809087942,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-269600.0,6
2015-10-12,2015-10,EV,0,HOME,AWAY,6,"(1, 2)",0.4246412272955734,0.9661069138531244,0.9661069138531244,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-342500.0,7
2015-10-12,2015-10,EV,0,HOME,AWAY,3,"(1, 2)",0.4246412272955734,0.3282885778653255,0.3282885778653255,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-561200.0,0
2015-10-13,2015-10,EV,0,HOME,AWAY,4,"(1, 2)",0.4246412272955734,0.4382354943593705,0.4382354943593705,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-561300.0,1
2015-10-14,2015-10,EV,0,HOME,AWAY,2,"(1, 2)",0.4246412272955734,0.2896110648059196,0.2896110648059196,300,"{1: 150.0, 2: 150.0}",1,420.0,0,-560880.0,0
2015-10-17,2015-10,EV,0,HOME,AWAY,3,"(1, 2)",0.4246412272955734,0.5039602193484303,0.5039602193484303,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-560980.0,1
2015-10-18,2015-10,EV,0,HOME,AWAY,7,"(1, 2)",0.4246412272955734,0.573471554007642,0.573471554007642,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-561280.0,2
