日期,月份,方案,EV回退,主队,客队,真实总进球,下注选项,命中概率,期望收益EV,排序分数,总下注额,下注分配,是否命中,本场收益,是否止损,累计收益,当前倍投层级
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47041629234311444,-0.24982336153531448,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-100.0,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47041629234311444,-0.1261244788224627,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",命中,187.5,否,87.5,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.47041629234311444,-0.2408957530674889,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-12.5,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47041629234311444,-0.2215812155169048,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",命中,210.0,否,197.5,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47041629234311444,-0.23806295422673662,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",命中,82.5,否,280.0,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47041629234311444,-0.2453595573014017,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",命中,52.499999999999986,否,332.5,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.47041629234311444,-0.23668947600091728,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,232.5,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47041629234311444,-0.1734236352241152,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",命中,202.5,否,435.0,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.47041629234311444,-0.2487074104768363,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,335.0,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47041629234311444,-0.2243281719685435,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,35.0,2
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47041629234311444,-0.07908284958815126,0.47041629234311444,900,"{2: 450.0, 3: 450.0}",命中,652.5,否,687.5,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.47041629234311444,-0.24450113341026458,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,587.5,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47041629234311444,-0.24647550835987986,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,287.5,2
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47041629234311444,-0.20947743865187218,0.47041629234311444,900,"{2: 450.0, 3: 450.0}",命中,337.5,否,625.0,0
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.47041629234311444,-0.24982336153531448,0.47041629234311444,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,525.0,1
2015-02-01,2015-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47041629234311444,-0.24759145941835803,0.47041629234311444,300,"{2: 150.0, 3: 150.0}",命中,142.5,否,667.5,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4689664628917714,-0.19344695819175484,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,567.5,1
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.15324683391074578,0.4689664628917714,300,"{2: 150.0, 3: 150.0}",命中,262.5,否,830.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.19016167388367244,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,905.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4689664628917714,-0.19344695819175484,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,805.0,1
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.19344695819175484,0.4689664628917714,300,"{2: 150.0, 3: 150.0}",命中,150.0,否,955.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.4689664628917714,-0.1675845283671058,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,855.0,1
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.4689664628917714,-0.20081523162393977,0.4689664628917714,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,555.0,2
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.20081523162393977,0.4689664628917714,900,"{2: 450.0, 3: 450.0}",命中,540.0000000000001,否,1095.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4689664628917714,-0.1953887396518037,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,85.0,否,1180.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4689664628917714,-0.19190402913971627,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,1255.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.19344695819175484,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,50.0,否,1305.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.19190402913971627,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,70.0,否,1375.0,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4689664628917714,-0.18172279661946067,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",命中,52.499999999999986,否,1427.5,0
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4689664628917714,-0.18714928859159685,0.4689664628917714,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,1327.5,1
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4689664628917714,-0.2034287645080055,0.4689664628917714,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,1027.5,2
2015-03-01,2015-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4689664628917714,-0.17756633468335625,0.4689664628917714,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,127.5,3
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,1/2,0.4721329001992603,-0.18195531503763296,0.4721329001992603,2700,"{1: 1350.0, 2: 1350.0}",命中,2497.5,否,2625.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.24926615418766263,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,50.0,否,2675.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.14888474477592806,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,60.000000000000014,否,2735.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,4,1/2,0.4721329001992603,-0.21502588529933786,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",未命中,-100.0,否,2635.0,1
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.05913695924255513,0.4721329001992603,300,"{1: 150.0, 2: 150.0}",命中,210.0,否,2845.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,1/2,0.4721329001992603,-0.16600487922009044,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",未命中,-100.0,否,2745.0,1
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,1/2,0.4721329001992603,-0.22799890643093923,0.4721329001992603,300,"{1: 150.0, 2: 150.0}",命中,240.0,否,2985.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.17780820172507195,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,55.0,否,3040.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.22682920780431948,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,52.499999999999986,否,3092.5,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,1/2,0.4721329001992603,-0.20556196004759597,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,52.499999999999986,否,3145.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,1/2,0.4721329001992603,-0.16483518059347058,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",命中,97.5,否,3242.5,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,1/2,0.4721329001992603,-0.05913695924255513,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",未命中,-100.0,否,3142.5,1
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,1/2,0.4721329001992603,-0.2333157183701201,0.4721329001992603,300,"{1: 150.0, 2: 150.0}",命中,232.5,否,3375.0,0
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,1/2,0.4721329001992603,-0.24926615418766263,0.4721329001992603,100,"{1: 50.0, 2: 50.0}",未命中,-100.0,否,3275.0,1
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,1/2,0.4721329001992603,-0.22448981055107986,0.4721329001992603,300,"{1: 150.0, 2: 150.0}",未命中,-300.0,否,2975.0,2
2015-04-01,2015-04,方案B（P：按命中概率选）,否,HOME,AWAY,0,1/2,0.4721329001992603,-0.22034269723851874,0.4721329001992603,900,"{1: 450.0, 2: 450.0}",未命中,-900.0,否,2075.0,3
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4592369158468991,-0.21405894890867316,0.4592369158468991,2700,"{2: 1350.0, 3: 1350.0}",命中,1822.5,否,3897.5,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4592369158468991,-0.1963353972679267,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,3972.5,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.20190846961718356,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,72.50000000000001,否,4045.0,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.21405894890867316,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,4120.0,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4592369158468991,-0.20190846961718356,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,4195.0,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.184184917976437,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,72.50000000000001,否,4267.5,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4592369158468991,-0.21963202125793013,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,4167.5,1
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4592369158468991,-0.2203015776532472,0.4592369158468991,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,3867.5,2
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4592369158468991,-0.2081510983617576,0.4592369158468991,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,2967.5,3
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4592369158468991,-0.22097113404856428,0.4592369158468991,2700,"{2: 1350.0, 3: 1350.0}",命中,1552.5,否,4520.0,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.20458669519845196,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,92.5,否,4612.5,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4592369158468991,-0.2157328398969659,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,4512.5,1
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.1428299641480284,0.4592369158468991,300,"{2: 150.0, 3: 150.0}",命中,217.5,否,4730.0,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4592369158468991,-0.20257802601250074,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,4807.5,0
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.4592369158468991,-0.21996679945558872,0.4592369158468991,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,4707.5,1
2015-05-01,2015-05,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4592369158468991,-0.020773771848754063,0.4592369158468991,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,4407.5,2
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46781501200599646,0.06727050940639767,0.46781501200599646,900,"{2: 450.0, 3: 450.0}",命中,1394.9999999999998,否,5802.5,0
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.46781501200599646,-0.20386277375089623,0.46781501200599646,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,5702.5,1
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.46781501200599646,-0.155627140630207,0.46781501200599646,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,5402.5,2
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.46781501200599646,-0.18055511640317312,0.46781501200599646,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,4502.5,3
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.46781501200599646,-0.13769977138681555,0.46781501200599646,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,1802.5,4
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46781501200599646,-0.1252357835003326,0.46781501200599646,8100,"{2: 4050.0, 3: 4050.0}",命中,6075.0,否,7877.5,0
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46781501200599646,-0.19524184879607887,0.46781501200599646,100,"{2: 50.0, 3: 50.0}",命中,100.0,否,7977.5,0
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.46781501200599646,-0.13223639002990728,0.46781501200599646,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,7877.5,1
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.46781501200599646,-0.13769977138681555,0.46781501200599646,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,7577.5,2
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46781501200599646,-0.10884563942960734,0.46781501200599646,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,6677.5,3
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46781501200599646,-0.14316315274372404,0.46781501200599646,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,3977.5,4
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46781501200599646,-0.17808309213902063,0.46781501200599646,8100,"{2: 4050.0, 3: 4050.0}",命中,4050.0,否,8027.5,0
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46781501200599646,-0.1197724021434241,0.46781501200599646,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,8105.0,0
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.46781501200599646,-0.16809112851669006,0.46781501200599646,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,8005.0,1
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46781501200599646,-0.20232554857823004,0.46781501200599646,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,7705.0,2
2015-06-01,2015-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46781501200599646,-0.16715632942520386,0.46781501200599646,900,"{2: 450.0, 3: 450.0}",命中,450.0,否,8155.0,0
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.4683645623063804,-0.20866425956844448,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,8055.0,1
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4683645623063804,-0.2015886986672919,0.4683645623063804,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,7755.0,2
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4683645623063804,-0.187688039197771,0.4683645623063804,900,"{2: 450.0, 3: 450.0}",命中,472.4999999999999,否,8227.5,0
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4683645623063804,-0.20622225182379883,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",命中,62.5,否,8290.0,0
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4683645623063804,-0.15450178010386972,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,8190.0,1
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4683645623063804,-0.20785025698689596,0.4683645623063804,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,7890.0,2
2015-07-01,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4683645623063804,-0.20785025698689596,0.4683645623063804,900,"{2: 450.0, 3: 450.0}",命中,742.5,否,8632.5,0
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4683645623063804,-0.19776914809233348,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",命中,55.0,否,8687.5,0
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4683645623063804,-0.19369913518459092,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",命中,67.5,否,8755.0,0
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4683645623063804,-0.20403070641193755,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",命中,90.0,否,8845.0,0
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4683645623063804,-0.17760693030320862,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",命中,104.99999999999997,否,8950.0,0
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4683645623063804,-0.19833268834109785,0.4683645623063804,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,8850.0,1
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4683645623063804,-0.198583150673882,0.4683645623063804,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,8550.0,2
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4683645623063804,-0.2124838101434029,0.4683645623063804,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,7650.0,3
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4683645623063804,-0.198583150673882,0.4683645623063804,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,4950.0,4
2015-07-02,2015-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4683645623063804,-0.198583150673882,0.4683645623063804,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,-3150.0,5
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.20386973220372817,0.4695612181090995,24300,"{2: 12150.0, 3: 12150.0}",未命中,-24300.0,否,-27450.0,6
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.19119031137269937,0.4695612181090995,72900,"{2: 36450.0, 3: 36450.0}",命中,40095.0,否,12645.0,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4695612181090995,-0.2019889514471256,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,12545.0,1
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4695612181090995,-0.12660979460665933,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,12245.0,2
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.20362670997113352,0.4695612181090995,900,"{2: 450.0, 3: 450.0}",命中,675.0,否,12920.0,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.18767177209208885,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,12820.0,1
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4695612181090995,-0.19401148250760325,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,12520.0,2
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.17241420235875093,0.4695612181090995,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,11620.0,3
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4695612181090995,-0.19307109212930196,0.4695612181090995,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,8920.0,4
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.20738827148433858,0.4695612181090995,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,820.0,5
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.2109068107649491,0.4695612181090995,24300,"{2: 12150.0, 3: 12150.0}",命中,18832.499999999996,否,19652.499999999996,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.18321284243317715,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,19552.499999999996,1
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.1956492410316112,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",命中,172.5,否,19724.999999999996,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.19822738993392042,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,19802.499999999996,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.19119031137269937,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,55.0,否,19857.499999999996,0
2015-08-01,2015-08,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.2045671003494347,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,19934.999999999996,0
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4630799591564182,-0.20057351968392445,0.4630799591564182,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,19834.999999999996,1
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4630799591564182,-0.18246874282724435,0.4630799591564182,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,19534.999999999996,2
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4630799591564182,-0.18801081618726134,0.4630799591564182,900,"{2: 450.0, 3: 450.0}",命中,495.0,否,20029.999999999996,0
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4630799591564182,-0.2077148483329483,0.4630799591564182,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,19929.999999999996,1
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4630799591564182,-0.20057351968392445,0.4630799591564182,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,19629.999999999996,2
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4630799591564182,-0.20512988852618896,0.4630799591564182,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,18729.999999999996,3
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4630799591564182,0.053386208568473315,0.4630799591564182,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,16029.999999999996,4
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4630799591564182,-0.207221996074072,0.4630799591564182,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,7929.999999999996,5
2015-09-01,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4630799591564182,-0.21522833072847058,0.4630799591564182,24300,"{2: 12150.0, 3: 12150.0}",未命中,-24300.0,否,-16370.000000000004,6
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4630799591564182,-0.2202775518296114,0.4630799591564182,72900,"{2: 36450.0, 3: 36450.0}",未命中,-72900.0,否,-89270.0,7
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4630799591564182,-0.20820770059182458,0.4630799591564182,218700,"{2: 109350.0, 3: 109350.0}",命中,142154.99999999997,否,52884.99999999997,0
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4630799591564182,-0.20820770059182458,0.4630799591564182,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,52962.49999999997,0
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4630799591564182,-0.20919340510957718,0.4630799591564182,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,52862.49999999997,1
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4630799591564182,-0.20217277497293118,0.4630799591564182,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,52562.49999999997,2
2015-09-02,2015-09,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4630799591564182,-0.2132569216929654,0.4630799591564182,900,"{2: 450.0, 3: 450.0}",命中,607.5,否,53169.99999999997,0
